#phi	 theta	 comment
3.5814	 0.0933	 backward-outbox
3.5814	 0.1244	 backward-outbox
3.5814	 0.1555	 backward-outbox
3.5814	 0.1866	 backward-outbox
3.5814	 0.2177	 backward-outbox
3.5814	 0.2488	 backward-outbox
3.5814	 0.2799	 backward-outbox
3.5814	 0.3110	 backward-outbox
3.5814	 0.3422	 backward-outbox
3.5814	 0.3733	 backward-outbox
3.5814	 0.4044	 backward-outbox
3.5814	 0.4355	 backward-outbox
3.5814	 0.4666	 backward-outbox
3.5814	 2.2707	 forward-outbox
3.5814	 2.3018	 forward-outbox
3.5814	 2.3329	 forward-outbox
3.5814	 2.3640	 forward-outbox
3.5814	 2.3951	 forward-outbox
3.5814	 2.4262	 forward-outbox
3.5814	 2.4573	 forward-outbox
3.5814	 2.4884	 forward-outbox
3.5814	 2.5195	 forward-outbox
3.5814	 2.5506	 forward-outbox
3.5814	 2.5817	 forward-outbox
3.5814	 2.6128	 forward-outbox
3.5814	 2.6439	 forward-outbox
3.5814	 2.6750	 forward-outbox
3.5814	 2.7061	 forward-outbox
3.5814	 2.7372	 forward-outbox
3.5814	 2.7683	 forward-outbox
3.5814	 2.7994	 forward-outbox
3.5814	 2.8305	 forward-outbox
3.5814	 2.8616	 forward-outbox
3.5814	 2.8928	 forward-outbox
3.5814	 2.9239	 forward-outbox
3.5814	 2.9550	 forward-outbox
3.5814	 2.9861	 forward-outbox
3.5814	 3.0172	 forward-outbox
3.5814	 3.0483	 forward-outbox
3.5814	 3.0794	 forward-outbox
3.5814	 3.1105	 forward-outbox
3.6128	 0.0000	 backward-outbox
3.6128	 0.0311	 backward-outbox
3.6128	 0.0622	 backward-outbox
3.6128	 0.0933	 backward-outbox
3.6128	 0.1244	 backward-outbox
3.6128	 0.1555	 backward-outbox
3.6128	 0.1866	 backward-outbox
3.6128	 0.2177	 backward-outbox
3.6128	 0.2488	 backward-outbox
3.6128	 0.2799	 backward-outbox
3.6128	 0.3110	 backward-outbox
3.6128	 0.3422	 backward-outbox
3.6128	 0.3733	 backward-outbox
3.6128	 0.4044	 backward-outbox
3.6128	 0.4355	 backward-outbox
3.6128	 0.4666	 backward-outbox
3.6128	 2.2707	 forward-outbox
3.6128	 2.3018	 forward-outbox
3.6128	 2.3329	 forward-outbox
3.6128	 2.3640	 forward-outbox
3.6128	 2.3951	 forward-outbox
3.6128	 2.4262	 forward-outbox
3.6128	 2.4573	 forward-outbox
3.6128	 2.4884	 forward-outbox
3.6128	 2.5195	 forward-outbox
3.6128	 2.5506	 forward-outbox
3.6128	 2.5817	 forward-outbox
3.6128	 2.6128	 forward-outbox
3.6128	 2.6439	 forward-outbox
3.6128	 2.6750	 forward-outbox
3.6128	 2.7061	 forward-outbox
3.6128	 2.7372	 forward-outbox
3.6128	 2.7683	 forward-outbox
3.6128	 2.7994	 forward-outbox
3.6128	 2.8305	 forward-outbox
3.6128	 2.8616	 forward-outbox
3.6128	 2.8928	 forward-outbox
3.6128	 2.9239	 forward-outbox
3.6128	 2.9550	 forward-outbox
3.6128	 2.9861	 forward-outbox
3.6128	 3.0172	 forward-outbox
3.6128	 3.0483	 forward-outbox
3.6128	 3.0794	 forward-outbox
3.6128	 3.1105	 forward-outbox
3.6442	 0.0000	 backward-outbox
3.6442	 0.0311	 backward-outbox
3.6442	 0.0622	 backward-outbox
3.6442	 0.0933	 backward-outbox
3.6442	 0.1244	 backward-outbox
3.6442	 0.1555	 backward-outbox
3.6442	 0.1866	 backward-outbox
3.6442	 0.2177	 backward-outbox
3.6442	 0.2488	 backward-outbox
3.6442	 0.2799	 backward-outbox
3.6442	 0.3110	 backward-outbox
3.6442	 0.3422	 backward-outbox
3.6442	 0.3733	 backward-outbox
3.6442	 0.4044	 backward-outbox
3.6442	 0.4355	 backward-outbox
3.6442	 0.4666	 backward-outbox
3.6442	 2.2707	 forward-outbox
3.6442	 2.3018	 forward-outbox
3.6442	 2.3329	 forward-outbox
3.6442	 2.3640	 forward-outbox
3.6442	 2.3951	 forward-outbox
3.6442	 2.4262	 forward-outbox
3.6442	 2.4573	 forward-outbox
3.6442	 2.4884	 forward-outbox
3.6442	 2.5195	 forward-outbox
3.6442	 2.5506	 forward-outbox
3.6442	 2.5817	 forward-outbox
3.6442	 2.6128	 forward-outbox
3.6442	 2.6439	 forward-outbox
3.6442	 2.6750	 forward-outbox
3.6442	 2.7061	 forward-outbox
3.6442	 2.7372	 forward-outbox
3.6442	 2.7683	 forward-outbox
3.6442	 2.7994	 forward-outbox
3.6442	 2.8305	 forward-outbox
3.6442	 2.8616	 forward-outbox
3.6442	 2.8928	 forward-outbox
3.6442	 2.9239	 forward-outbox
3.6442	 2.9550	 forward-outbox
3.6442	 2.9861	 forward-outbox
3.6442	 3.0172	 forward-outbox
3.6442	 3.0483	 forward-outbox
3.6442	 3.0794	 forward-outbox
3.6442	 3.1105	 forward-outbox
3.6757	 0.0000	 backward-outbox
3.6757	 0.0311	 backward-outbox
3.6757	 0.0622	 backward-outbox
3.6757	 0.0933	 backward-outbox
3.6757	 0.1244	 backward-outbox
3.6757	 0.1555	 backward-outbox
3.6757	 0.1866	 backward-outbox
3.6757	 0.2177	 backward-outbox
3.6757	 0.2488	 backward-outbox
3.6757	 0.2799	 backward-outbox
3.6757	 0.3110	 backward-outbox
3.6757	 0.3422	 backward-outbox
3.6757	 0.3733	 backward-outbox
3.6757	 0.4044	 backward-outbox
3.6757	 0.4355	 backward-outbox
3.6757	 0.4666	 backward-outbox
3.6757	 2.2707	 forward-outbox
3.6757	 2.3018	 forward-outbox
3.6757	 2.3329	 forward-outbox
3.6757	 2.3640	 forward-outbox
3.6757	 2.3951	 forward-outbox
3.6757	 2.4262	 forward-outbox
3.6757	 2.4573	 forward-outbox
3.6757	 2.4884	 forward-outbox
3.6757	 2.5195	 forward-outbox
3.6757	 2.5506	 forward-outbox
3.6757	 2.5817	 forward-outbox
3.6757	 2.6128	 forward-outbox
3.6757	 2.6439	 forward-outbox
3.6757	 2.6750	 forward-outbox
3.6757	 2.7061	 forward-outbox
3.6757	 2.7372	 forward-outbox
3.6757	 2.7683	 forward-outbox
3.6757	 2.7994	 forward-outbox
3.6757	 2.8305	 forward-outbox
3.6757	 2.8616	 forward-outbox
3.6757	 2.8928	 forward-outbox
3.6757	 2.9239	 forward-outbox
3.6757	 2.9550	 forward-outbox
3.6757	 2.9861	 forward-outbox
3.6757	 3.0172	 forward-outbox
3.6757	 3.0483	 forward-outbox
3.6757	 3.0794	 forward-outbox
3.6757	 3.1105	 forward-outbox
3.7071	 0.0000	 backward-outbox
3.7071	 0.0311	 backward-outbox
3.7071	 0.0622	 backward-outbox
3.7071	 0.0933	 backward-outbox
3.7071	 0.1244	 backward-outbox
3.7071	 0.1555	 backward-outbox
3.7071	 0.1866	 backward-outbox
3.7071	 0.2177	 backward-outbox
3.7071	 0.2488	 backward-outbox
3.7071	 0.2799	 backward-outbox
3.7071	 0.3110	 backward-outbox
3.7071	 0.3422	 backward-outbox
3.7071	 0.3733	 backward-outbox
3.7071	 0.4044	 backward-outbox
3.7071	 0.4355	 backward-outbox
3.7071	 0.4666	 backward-outbox
3.7071	 2.2707	 forward-outbox
3.7071	 2.3018	 forward-outbox
3.7071	 2.3329	 forward-outbox
3.7071	 2.3640	 forward-outbox
3.7071	 2.3951	 forward-outbox
3.7071	 2.4262	 forward-outbox
3.7071	 2.4573	 forward-outbox
3.7071	 2.4884	 forward-outbox
3.7071	 2.5195	 forward-outbox
3.7071	 2.5506	 forward-outbox
3.7071	 2.5817	 forward-outbox
3.7071	 2.6128	 forward-outbox
3.7071	 2.6439	 forward-outbox
3.7071	 2.6750	 forward-outbox
3.7071	 2.7061	 forward-outbox
3.7071	 2.7372	 forward-outbox
3.7071	 2.7683	 forward-outbox
3.7071	 2.7994	 forward-outbox
3.7071	 2.8305	 forward-outbox
3.7071	 2.8616	 forward-outbox
3.7071	 2.8928	 forward-outbox
3.7071	 2.9239	 forward-outbox
3.7071	 2.9550	 forward-outbox
3.7071	 2.9861	 forward-outbox
3.7071	 3.0172	 forward-outbox
3.7071	 3.0483	 forward-outbox
3.7071	 3.0794	 forward-outbox
3.7071	 3.1105	 forward-outbox
3.7385	 0.0000	 backward-outbox
3.7385	 0.0311	 backward-outbox
3.7385	 0.0622	 backward-outbox
3.7385	 0.0933	 backward-outbox
3.7385	 0.1244	 backward-outbox
3.7385	 0.1555	 backward-outbox
3.7385	 0.1866	 backward-outbox
3.7385	 0.2177	 backward-outbox
3.7385	 0.2488	 backward-outbox
3.7385	 0.2799	 backward-outbox
3.7385	 0.3110	 backward-outbox
3.7385	 0.3422	 backward-outbox
3.7385	 0.3733	 backward-outbox
3.7385	 0.4044	 backward-outbox
3.7385	 0.4355	 backward-outbox
3.7385	 0.4666	 backward-outbox
3.7385	 2.2707	 forward-outbox
3.7385	 2.3018	 forward-outbox
3.7385	 2.3329	 forward-outbox
3.7385	 2.3640	 forward-outbox
3.7385	 2.3951	 forward-outbox
3.7385	 2.4262	 forward-outbox
3.7385	 2.4573	 forward-outbox
3.7385	 2.4884	 forward-outbox
3.7385	 2.5195	 forward-outbox
3.7385	 2.5506	 forward-outbox
3.7385	 2.5817	 forward-outbox
3.7385	 2.6128	 forward-outbox
3.7385	 2.6439	 forward-outbox
3.7385	 2.6750	 forward-outbox
3.7385	 2.7061	 forward-outbox
3.7385	 2.7372	 forward-outbox
3.7385	 2.7683	 forward-outbox
3.7385	 2.7994	 forward-outbox
3.7385	 2.8305	 forward-outbox
3.7385	 2.8616	 forward-outbox
3.7385	 2.8928	 forward-outbox
3.7385	 2.9239	 forward-outbox
3.7385	 2.9550	 forward-outbox
3.7385	 2.9861	 forward-outbox
3.7385	 3.0172	 forward-outbox
3.7385	 3.0483	 forward-outbox
3.7385	 3.0794	 forward-outbox
3.7385	 3.1105	 forward-outbox
3.7699	 0.0000	 backward-outbox
3.7699	 0.0311	 backward-outbox
3.7699	 0.0622	 backward-outbox
3.7699	 0.0933	 backward-outbox
3.7699	 0.1244	 backward-outbox
3.7699	 0.1555	 backward-outbox
3.7699	 0.1866	 backward-outbox
3.7699	 0.2177	 backward-outbox
3.7699	 0.2488	 backward-outbox
3.7699	 0.2799	 backward-outbox
3.7699	 0.3110	 backward-outbox
3.7699	 0.3422	 backward-outbox
3.7699	 0.3733	 backward-outbox
3.7699	 0.4044	 backward-outbox
3.7699	 0.4355	 backward-outbox
3.7699	 0.4666	 backward-outbox
3.7699	 2.2707	 forward-outbox
3.7699	 2.3018	 forward-outbox
3.7699	 2.3329	 forward-outbox
3.7699	 2.3640	 forward-outbox
3.7699	 2.3951	 forward-outbox
3.7699	 2.4262	 forward-outbox
3.7699	 2.4573	 forward-outbox
3.7699	 2.4884	 forward-outbox
3.7699	 2.5195	 forward-outbox
3.7699	 2.5506	 forward-outbox
3.7699	 2.5817	 forward-outbox
3.7699	 2.6128	 forward-outbox
3.7699	 2.6439	 forward-outbox
3.7699	 2.6750	 forward-outbox
3.7699	 2.7061	 forward-outbox
3.7699	 2.7372	 forward-outbox
3.7699	 2.7683	 forward-outbox
3.7699	 2.7994	 forward-outbox
3.7699	 2.8305	 forward-outbox
3.7699	 2.8616	 forward-outbox
3.7699	 2.8928	 forward-outbox
3.7699	 2.9239	 forward-outbox
3.7699	 2.9550	 forward-outbox
3.7699	 2.9861	 forward-outbox
3.7699	 3.0172	 forward-outbox
3.7699	 3.0483	 forward-outbox
3.7699	 3.0794	 forward-outbox
3.7699	 3.1105	 forward-outbox
3.8013	 0.0000	 backward-outbox
3.8013	 0.0311	 backward-outbox
3.8013	 0.0622	 backward-outbox
3.8013	 0.0933	 backward-outbox
3.8013	 0.1244	 backward-outbox
3.8013	 0.1555	 backward-outbox
3.8013	 0.1866	 backward-outbox
3.8013	 0.2177	 backward-outbox
3.8013	 0.2488	 backward-outbox
3.8013	 0.2799	 backward-outbox
3.8013	 0.3110	 backward-outbox
3.8013	 0.3422	 backward-outbox
3.8013	 0.3733	 backward-outbox
3.8013	 0.4044	 backward-outbox
3.8013	 0.4355	 backward-outbox
3.8013	 0.4666	 backward-outbox
3.8013	 2.3018	 forward-outbox
3.8013	 2.3329	 forward-outbox
3.8013	 2.3640	 forward-outbox
3.8013	 2.3951	 forward-outbox
3.8013	 2.4262	 forward-outbox
3.8013	 2.4573	 forward-outbox
3.8013	 2.4884	 forward-outbox
3.8013	 2.5195	 forward-outbox
3.8013	 2.5506	 forward-outbox
3.8013	 2.5817	 forward-outbox
3.8013	 2.6128	 forward-outbox
3.8013	 2.6439	 forward-outbox
3.8013	 2.6750	 forward-outbox
3.8013	 2.7061	 forward-outbox
3.8013	 2.7372	 forward-outbox
3.8013	 2.7683	 forward-outbox
3.8013	 2.7994	 forward-outbox
3.8013	 2.8305	 forward-outbox
3.8013	 2.8616	 forward-outbox
3.8013	 2.8928	 forward-outbox
3.8013	 2.9239	 forward-outbox
3.8013	 2.9550	 forward-outbox
3.8013	 2.9861	 forward-outbox
3.8013	 3.0172	 forward-outbox
3.8013	 3.0483	 forward-outbox
3.8013	 3.0794	 forward-outbox
3.8013	 3.1105	 forward-outbox
3.8327	 0.0000	 backward-outbox
3.8327	 0.0311	 backward-outbox
3.8327	 0.0622	 backward-outbox
3.8327	 0.0933	 backward-outbox
3.8327	 0.1244	 backward-outbox
3.8327	 0.1555	 backward-outbox
3.8327	 0.1866	 backward-outbox
3.8327	 0.2177	 backward-outbox
3.8327	 0.2488	 backward-outbox
3.8327	 0.2799	 backward-outbox
3.8327	 0.3110	 backward-outbox
3.8327	 0.3422	 backward-outbox
3.8327	 0.3733	 backward-outbox
3.8327	 0.4044	 backward-outbox
3.8327	 0.4355	 backward-outbox
3.8327	 0.4666	 backward-outbox
3.8327	 2.3018	 forward-outbox
3.8327	 2.3329	 forward-outbox
3.8327	 2.3640	 forward-outbox
3.8327	 2.3951	 forward-outbox
3.8327	 2.4262	 forward-outbox
3.8327	 2.4573	 forward-outbox
3.8327	 2.4884	 forward-outbox
3.8327	 2.5195	 forward-outbox
3.8327	 2.5506	 forward-outbox
3.8327	 2.5817	 forward-outbox
3.8327	 2.6128	 forward-outbox
3.8327	 2.6439	 forward-outbox
3.8327	 2.6750	 forward-outbox
3.8327	 2.7061	 forward-outbox
3.8327	 2.7372	 forward-outbox
3.8327	 2.7683	 forward-outbox
3.8327	 2.7994	 forward-outbox
3.8327	 2.8305	 forward-outbox
3.8327	 2.8616	 forward-outbox
3.8327	 2.8928	 forward-outbox
3.8327	 2.9239	 forward-outbox
3.8327	 2.9550	 forward-outbox
3.8327	 2.9861	 forward-outbox
3.8327	 3.0172	 forward-outbox
3.8327	 3.0483	 forward-outbox
3.8327	 3.0794	 forward-outbox
3.8327	 3.1105	 forward-outbox
3.8642	 0.0000	 backward-outbox
3.8642	 0.0311	 backward-outbox
3.8642	 0.0622	 backward-outbox
3.8642	 0.0933	 backward-outbox
3.8642	 0.1244	 backward-outbox
3.8642	 0.1555	 backward-outbox
3.8642	 0.1866	 backward-outbox
3.8642	 0.2177	 backward-outbox
3.8642	 0.2488	 backward-outbox
3.8642	 0.2799	 backward-outbox
3.8642	 0.3110	 backward-outbox
3.8642	 0.3422	 backward-outbox
3.8642	 0.3733	 backward-outbox
3.8642	 0.4044	 backward-outbox
3.8642	 0.4355	 backward-outbox
3.8642	 0.4666	 backward-outbox
3.8642	 2.3018	 forward-outbox
3.8642	 2.3329	 forward-outbox
3.8642	 2.3640	 forward-outbox
3.8642	 2.3951	 forward-outbox
3.8642	 2.4262	 forward-outbox
3.8642	 2.4573	 forward-outbox
3.8642	 2.4884	 forward-outbox
3.8642	 2.5195	 forward-outbox
3.8642	 2.5506	 forward-outbox
3.8642	 2.5817	 forward-outbox
3.8642	 2.6128	 forward-outbox
3.8642	 2.6439	 forward-outbox
3.8642	 2.6750	 forward-outbox
3.8642	 2.7061	 forward-outbox
3.8642	 2.7372	 forward-outbox
3.8642	 2.7683	 forward-outbox
3.8642	 2.7994	 forward-outbox
3.8642	 2.8305	 forward-outbox
3.8642	 2.8616	 forward-outbox
3.8642	 2.8928	 forward-outbox
3.8642	 2.9239	 forward-outbox
3.8642	 2.9550	 forward-outbox
3.8642	 2.9861	 forward-outbox
3.8642	 3.0172	 forward-outbox
3.8642	 3.0483	 forward-outbox
3.8642	 3.0794	 forward-outbox
3.8642	 3.1105	 forward-outbox
3.8956	 0.0000	 backward-outbox
3.8956	 0.0311	 backward-outbox
3.8956	 0.0622	 backward-outbox
3.8956	 0.0933	 backward-outbox
3.8956	 0.1244	 backward-outbox
3.8956	 0.1555	 backward-outbox
3.8956	 0.1866	 backward-outbox
3.8956	 0.2177	 backward-outbox
3.8956	 0.2488	 backward-outbox
3.8956	 0.2799	 backward-outbox
3.8956	 0.3110	 backward-outbox
3.8956	 0.3422	 backward-outbox
3.8956	 0.3733	 backward-outbox
3.8956	 0.4044	 backward-outbox
3.8956	 0.4355	 backward-outbox
3.8956	 0.4666	 backward-outbox
3.8956	 2.3018	 forward-outbox
3.8956	 2.3329	 forward-outbox
3.8956	 2.3640	 forward-outbox
3.8956	 2.3951	 forward-outbox
3.8956	 2.4262	 forward-outbox
3.8956	 2.4573	 forward-outbox
3.8956	 2.4884	 forward-outbox
3.8956	 2.5195	 forward-outbox
3.8956	 2.5506	 forward-outbox
3.8956	 2.5817	 forward-outbox
3.8956	 2.6128	 forward-outbox
3.8956	 2.6439	 forward-outbox
3.8956	 2.6750	 forward-outbox
3.8956	 2.7061	 forward-outbox
3.8956	 2.7372	 forward-outbox
3.8956	 2.7683	 forward-outbox
3.8956	 2.7994	 forward-outbox
3.8956	 2.8305	 forward-outbox
3.8956	 2.8616	 forward-outbox
3.8956	 2.8928	 forward-outbox
3.8956	 2.9239	 forward-outbox
3.8956	 2.9550	 forward-outbox
3.8956	 2.9861	 forward-outbox
3.8956	 3.0172	 forward-outbox
3.8956	 3.0483	 forward-outbox
3.8956	 3.0794	 forward-outbox
3.8956	 3.1105	 forward-outbox
3.9270	 0.0000	 backward-outbox
3.9270	 0.0311	 backward-outbox
3.9270	 0.0622	 backward-outbox
3.9270	 0.0933	 backward-outbox
3.9270	 0.1244	 backward-outbox
3.9270	 0.1555	 backward-outbox
3.9270	 0.1866	 backward-outbox
3.9270	 0.2177	 backward-outbox
3.9270	 0.2488	 backward-outbox
3.9270	 0.2799	 backward-outbox
3.9270	 0.3110	 backward-outbox
3.9270	 0.3422	 backward-outbox
3.9270	 0.3733	 backward-outbox
3.9270	 0.4044	 backward-outbox
3.9270	 0.4355	 backward-outbox
3.9270	 0.4666	 backward-outbox
3.9270	 2.3018	 forward-outbox
3.9270	 2.3329	 forward-outbox
3.9270	 2.3640	 forward-outbox
3.9270	 2.3951	 forward-outbox
3.9270	 2.4262	 forward-outbox
3.9270	 2.4573	 forward-outbox
3.9270	 2.4884	 forward-outbox
3.9270	 2.5195	 forward-outbox
3.9270	 2.5506	 forward-outbox
3.9270	 2.5817	 forward-outbox
3.9270	 2.6128	 forward-outbox
3.9270	 2.6439	 forward-outbox
3.9270	 2.6750	 forward-outbox
3.9270	 2.7061	 forward-outbox
3.9270	 2.7372	 forward-outbox
3.9270	 2.7683	 forward-outbox
3.9270	 2.7994	 forward-outbox
3.9270	 2.8305	 forward-outbox
3.9270	 2.8616	 forward-outbox
3.9270	 2.8928	 forward-outbox
3.9270	 2.9239	 forward-outbox
3.9270	 2.9550	 forward-outbox
3.9270	 2.9861	 forward-outbox
3.9270	 3.0172	 forward-outbox
3.9270	 3.0483	 forward-outbox
3.9270	 3.0794	 forward-outbox
3.9270	 3.1105	 forward-outbox
3.9584	 0.0000	 backward-outbox
3.9584	 0.0311	 backward-outbox
3.9584	 0.0622	 backward-outbox
3.9584	 0.0933	 backward-outbox
3.9584	 0.1244	 backward-outbox
3.9584	 0.1555	 backward-outbox
3.9584	 0.1866	 backward-outbox
3.9584	 0.2177	 backward-outbox
3.9584	 0.2488	 backward-outbox
3.9584	 0.2799	 backward-outbox
3.9584	 0.3110	 backward-outbox
3.9584	 0.3422	 backward-outbox
3.9584	 0.3733	 backward-outbox
3.9584	 0.4044	 backward-outbox
3.9584	 0.4355	 backward-outbox
3.9584	 0.4666	 backward-outbox
3.9584	 2.3018	 forward-outbox
3.9584	 2.3329	 forward-outbox
3.9584	 2.3640	 forward-outbox
3.9584	 2.3951	 forward-outbox
3.9584	 2.4262	 forward-outbox
3.9584	 2.4573	 forward-outbox
3.9584	 2.4884	 forward-outbox
3.9584	 2.5195	 forward-outbox
3.9584	 2.5506	 forward-outbox
3.9584	 2.5817	 forward-outbox
3.9584	 2.6128	 forward-outbox
3.9584	 2.6439	 forward-outbox
3.9584	 2.6750	 forward-outbox
3.9584	 2.7061	 forward-outbox
3.9584	 2.7372	 forward-outbox
3.9584	 2.7683	 forward-outbox
3.9584	 2.7994	 forward-outbox
3.9584	 2.8305	 forward-outbox
3.9584	 2.8616	 forward-outbox
3.9584	 2.8928	 forward-outbox
3.9584	 2.9239	 forward-outbox
3.9584	 2.9550	 forward-outbox
3.9584	 2.9861	 forward-outbox
3.9584	 3.0172	 forward-outbox
3.9584	 3.0483	 forward-outbox
3.9584	 3.0794	 forward-outbox
3.9584	 3.1105	 forward-outbox
3.9898	 0.0000	 backward-outbox
3.9898	 0.0311	 backward-outbox
3.9898	 0.0622	 backward-outbox
3.9898	 0.0933	 backward-outbox
3.9898	 0.1244	 backward-outbox
3.9898	 0.1555	 backward-outbox
3.9898	 0.1866	 backward-outbox
3.9898	 0.2177	 backward-outbox
3.9898	 0.2488	 backward-outbox
3.9898	 0.2799	 backward-outbox
3.9898	 0.3110	 backward-outbox
3.9898	 0.3422	 backward-outbox
3.9898	 0.3733	 backward-outbox
3.9898	 0.4044	 backward-outbox
3.9898	 0.4355	 backward-outbox
3.9898	 0.4666	 backward-outbox
3.9898	 2.3018	 forward-outbox
3.9898	 2.3329	 forward-outbox
3.9898	 2.3640	 forward-outbox
3.9898	 2.3951	 forward-outbox
3.9898	 2.4262	 forward-outbox
3.9898	 2.4573	 forward-outbox
3.9898	 2.4884	 forward-outbox
3.9898	 2.5195	 forward-outbox
3.9898	 2.5506	 forward-outbox
3.9898	 2.5817	 forward-outbox
3.9898	 2.6128	 forward-outbox
3.9898	 2.6439	 forward-outbox
3.9898	 2.6750	 forward-outbox
3.9898	 2.7061	 forward-outbox
3.9898	 2.7372	 forward-outbox
3.9898	 2.7683	 forward-outbox
3.9898	 2.7994	 forward-outbox
3.9898	 2.8305	 forward-outbox
3.9898	 2.8616	 forward-outbox
3.9898	 2.8928	 forward-outbox
3.9898	 2.9239	 forward-outbox
3.9898	 2.9550	 forward-outbox
3.9898	 2.9861	 forward-outbox
3.9898	 3.0172	 forward-outbox
3.9898	 3.0483	 forward-outbox
3.9898	 3.0794	 forward-outbox
3.9898	 3.1105	 forward-outbox
4.0212	 0.0000	 backward-outbox
4.0212	 0.0311	 backward-outbox
4.0212	 0.0622	 backward-outbox
4.0212	 0.0933	 backward-outbox
4.0212	 0.1244	 backward-outbox
4.0212	 0.1555	 backward-outbox
4.0212	 0.1866	 backward-outbox
4.0212	 0.2177	 backward-outbox
4.0212	 0.2488	 backward-outbox
4.0212	 0.2799	 backward-outbox
4.0212	 0.3110	 backward-outbox
4.0212	 0.3422	 backward-outbox
4.0212	 0.3733	 backward-outbox
4.0212	 0.4044	 backward-outbox
4.0212	 0.4355	 backward-outbox
4.0212	 0.4666	 backward-outbox
4.0212	 2.3018	 forward-outbox
4.0212	 2.3329	 forward-outbox
4.0212	 2.3640	 forward-outbox
4.0212	 2.3951	 forward-outbox
4.0212	 2.4262	 forward-outbox
4.0212	 2.4573	 forward-outbox
4.0212	 2.4884	 forward-outbox
4.0212	 2.5195	 forward-outbox
4.0212	 2.5506	 forward-outbox
4.0212	 2.5817	 forward-outbox
4.0212	 2.6128	 forward-outbox
4.0212	 2.6439	 forward-outbox
4.0212	 2.6750	 forward-outbox
4.0212	 2.7061	 forward-outbox
4.0212	 2.7372	 forward-outbox
4.0212	 2.7683	 forward-outbox
4.0212	 2.7994	 forward-outbox
4.0212	 2.8305	 forward-outbox
4.0212	 2.8616	 forward-outbox
4.0212	 2.8928	 forward-outbox
4.0212	 2.9239	 forward-outbox
4.0212	 2.9550	 forward-outbox
4.0212	 2.9861	 forward-outbox
4.0212	 3.0172	 forward-outbox
4.0212	 3.0483	 forward-outbox
4.0212	 3.0794	 forward-outbox
4.0212	 3.1105	 forward-outbox
4.0527	 0.0000	 backward-outbox
4.0527	 0.0311	 backward-outbox
4.0527	 0.0622	 backward-outbox
4.0527	 0.0933	 backward-outbox
4.0527	 0.1244	 backward-outbox
4.0527	 0.1555	 backward-outbox
4.0527	 0.1866	 backward-outbox
4.0527	 0.2177	 backward-outbox
4.0527	 0.2488	 backward-outbox
4.0527	 0.2799	 backward-outbox
4.0527	 0.3110	 backward-outbox
4.0527	 0.3422	 backward-outbox
4.0527	 0.3733	 backward-outbox
4.0527	 0.4044	 backward-outbox
4.0527	 0.4355	 backward-outbox
4.0527	 0.4666	 backward-outbox
4.0527	 2.3018	 forward-outbox
4.0527	 2.3329	 forward-outbox
4.0527	 2.3640	 forward-outbox
4.0527	 2.3951	 forward-outbox
4.0527	 2.4262	 forward-outbox
4.0527	 2.4573	 forward-outbox
4.0527	 2.4884	 forward-outbox
4.0527	 2.5195	 forward-outbox
4.0527	 2.5506	 forward-outbox
4.0527	 2.5817	 forward-outbox
4.0527	 2.6128	 forward-outbox
4.0527	 2.6439	 forward-outbox
4.0527	 2.6750	 forward-outbox
4.0527	 2.7061	 forward-outbox
4.0527	 2.7372	 forward-outbox
4.0527	 2.7683	 forward-outbox
4.0527	 2.7994	 forward-outbox
4.0527	 2.8305	 forward-outbox
4.0527	 2.8616	 forward-outbox
4.0527	 2.8928	 forward-outbox
4.0527	 2.9239	 forward-outbox
4.0527	 2.9550	 forward-outbox
4.0527	 2.9861	 forward-outbox
4.0527	 3.0172	 forward-outbox
4.0527	 3.0483	 forward-outbox
4.0527	 3.0794	 forward-outbox
4.0527	 3.1105	 forward-outbox
4.0841	 0.0000	 backward-outbox
4.0841	 0.0311	 backward-outbox
4.0841	 0.0622	 backward-outbox
4.0841	 0.0933	 backward-outbox
4.0841	 0.1244	 backward-outbox
4.0841	 0.1555	 backward-outbox
4.0841	 0.1866	 backward-outbox
